markerId,markerType,latitude,longitude,complexName,realEstateTypeCode,realEstateTypeName,completionYearMonth,totalDongCount,totalHouseholdCount,floorAreaRatio,minArea,maxArea,representativeArea,etRoomCnt,minMviFee,maxMviFee,sameAddrCnt,priceCount,isPresales,photoCount,dealCount,leaseCount,rentCount,shortTermRentCount,totalArticleCount,existPriceTab,isComplexTourExist,매매가,보증금,월세,매매_최저가,매매_최고가,전세_최저가,전세_최고가,월세_최저가,월세_최고가,매매유형,지하철역명,지하철_거리_미터,지하철_도보_분,초등학교,중학교,고등학교,구,동,매물유형,수집시간
22853,COMPLEX,37.507538,127.013605,반포자이,APT,아파트,200903,44,3410,270,84.23,301.38,116,0,0,0,0,3,FALSE,0,371,365,345,2,1083,TRUE,FALSE,0,0,0,369000,1200000,118000,420000,80,1500,"매매, 전세, 월세",반포역7호선,191,2,"서울원촌초등학교, 서울서원초등학교, 서울원명초등학교","원촌중학교, 경원중학교","반포고등학교, 청담고등학교 (2026년 3월 예정)",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
118947,COMPLEX,37.507257,127.00161,반포센트럴자이,APT,아파트,202004,7,757,299,82.17,155.55,115,0,0,0,0,3,FALSE,0,306,100,100,0,506,TRUE,FALSE,0,0,0,400000,980000,130000,270000,120,800,"매매, 전세, 월세",고속터미널역9호선,269,4,"서울반원초등학교, 계성초등학교, 서울잠원초등학교","신반포중학교, 경원중학교, 세화여자중학교","청담고등학교 (2026년 3월 예정), 세화여자고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
160542,COMPLEX,37.49856,127.009827,그린피아,APT,아파트,200311,1,5,249,98.36,98.59,98.36,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,교대역2호선,655,9,"서울원명초등학교, 서울서원초등학교, 서울원촌초등학교",원촌중학교,반포고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
3503,COMPLEX,37.496764,126.999927,청광아트12차,APT,아파트,199806,1,10,207,258.63,258.63,258.63,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,신반포역9호선,823,12,"서울잠원초등학교, 계성초등학교, 서울서래초등학교","방배중학교, 세화여자중학교","세화여자고등학교, 세화고등학교, 서초고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
16783,COMPLEX,37.496486,126.999071,현대반포빌라트,APT,아파트,199708,3,29,196,260.53,264.12,264.11,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,신반포역9호선,824,12,"서울잠원초등학교, 서울서래초등학교, 계성초등학교","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교, 서초고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
112829,COMPLEX,37.496365,127.001719,오성,APT,아파트,199406,1,8,202,108.2,146.83,108.2,0,0,0,0,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,,서초역2호선,725,10,서울잠원초등학교,"방배중학교, 세화여자중학교","서초고등학교, 세화여자고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
102248,COMPLEX,37.498022,126.995273,반포대우멤버스카운티1차,APT,아파트,200309,1,19,210,127.05,127.05,127,0,0,0,0,1,FALSE,0,3,0,0,0,3,TRUE,FALSE,0,0,0,190000,190000,0,0,0,0,매매,신반포역9호선,614,9,"서울잠원초등학교, 서울서래초등학교, 서울반포초등학교 (휴교)","세화여자중학교, 방배중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
16769,COMPLEX,37.498376,126.999838,반포빌라트,APT,아파트,199505,1,14,247,214.55,220.03,214.55,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,신반포역9호선,659,9,"서울잠원초등학교, 계성초등학교, 서울반포초등학교 (휴교)","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
18614,COMPLEX,37.49504,127.001737,반포SK아펠바움,APT,아파트,200504,1,18,246,184.05,198.89,198.89,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,서초역2호선,631,9,서울잠원초등학교,방배중학교,서초고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
108333,COMPLEX,37.49652,126.997725,반포롯데캐슬오스카,APT,아파트,200612,1,7,197,244.01,244.01,244,0,0,0,0,2,FALSE,0,0,3,1,0,4,FALSE,FALSE,0,0,0,0,0,250000,250000,1150,1150,"전세, 월세",신반포역9호선,790,11,"서울잠원초등학교, 서울서래초등학교, 계성초등학교","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
109008,COMPLEX,37.495364,126.99955,레베빌,APT,아파트,199807,2,22,0,274.69,274.69,274,0,0,0,0,1,FALSE,0,4,0,0,0,4,TRUE,FALSE,0,0,0,550000,550000,0,0,0,0,매매,서초역2호선,815,12,"서울잠원초등학교, 서울서래초등학교","방배중학교, 세화여자중학교","서초고등학교, 세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
22076,COMPLEX,37.498694,127.012975,아크로비스타,OPST,오피스텔,200406,1,82,712,77.94,163.34,81,0,0,0,0,3,FALSE,0,14,5,10,1,30,TRUE,FALSE,0,0,0,60000,105000,40000,48000,170,320,"매매, 전세, 월세",교대역2호선,547,8,"서울원명초등학교, 서울서원초등학교, 서울원촌초등학교","서일중학교, 원촌중학교",반포고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
459,COMPLEX,37.49929,127.00086,한신서래,APT,아파트,198712,4,414,216,67.44,175.47,89,0,0,0,0,3,FALSE,0,10,5,11,1,27,TRUE,FALSE,0,0,0,330000,380000,45000,108000,400,550,"매매, 전세, 월세",고속터미널역7호선,584,8,"서울잠원초등학교, 계성초등학교, 서울반포초등학교 (휴교)","방배중학교, 세화여자중학교, 신반포중학교","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
100512,COMPLEX,37.501541,126.996878,반포힐스테이트,APT,아파트,201204,5,397,269,86.6,190.99,115,0,0,0,0,3,FALSE,0,25,104,129,1,259,TRUE,FALSE,0,0,0,389000,700000,115000,270000,40,1200,"매매, 전세, 월세",신반포역9호선,229,3,"서울잠원초등학교, 계성초등학교, 서울반포초등학교 (휴교)","세화여자중학교, 반포중학교 (휴교), 신반포중학교","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
128491,COMPLEX,37.495959,126.996082,강남원효성,APT,아파트,198411,16,107,0,162.23,226.69,190,0,0,0,0,3,FALSE,0,13,1,3,0,17,FALSE,FALSE,0,0,0,480000,550000,140000,140000,100,900,"매매, 전세, 월세",신반포역9호선,839,12,"서울서래초등학교, 서울잠원초등학교, 서울반포초등학교 (휴교)","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
10824,COMPLEX,37.497403,126.995621,브리앙뜨,APT,아파트,200205,1,17,238,139.53,163.92,163,0,0,0,0,2,FALSE,0,18,0,6,0,24,TRUE,FALSE,0,0,0,200000,220000,0,0,520,600,"매매, 월세",신반포역9호선,680,10,"서울잠원초등학교, 서울서래초등학교, 서울반포초등학교 (휴교)","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
142155,COMPLEX,37.5068,126.998185,래미안원베일리,APT,아파트,202308,23,2990,299,80.38,245.01,80,0,0,0,0,3,FALSE,0,846,867,714,2,2429,TRUE,FALSE,0,0,0,419000,1600000,125000,1000000,60,2800,"매매, 전세, 월세",신반포역9호선,410,6,"계성초등학교, 서울잠원초등학교, 서울반원초등학교","신반포중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 청담고등학교 (2026년 3월 예정), 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
101887,COMPLEX,37.503762,127.013485,반포리체,APT,아파트,201010,9,1119,243,84.73,132.36,113,0,0,0,0,3,FALSE,0,136,83,98,1,318,TRUE,FALSE,0,0,0,349000,530000,119500,200000,100,800,"매매, 전세, 월세",사평역9호선,166,2,"서울서원초등학교, 서울원촌초등학교, 서울원명초등학교","원촌중학교, 경원중학교, 서일중학교",반포고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
118649,COMPLEX,37.513091,127.02252,라디안,APT,아파트,200403,1,10,221,96.82,129.85,129,0,0,0,0,2,FALSE,0,5,2,0,0,7,FALSE,FALSE,0,0,0,137000,170000,110000,110000,0,0,"매매, 전세",논현역7호선,223,3,서울논현초등학교,신동중학교,,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
114469,COMPLEX,37.510668,127.023389,"동화(민간임대,도시형)",APT,아파트,201208,1,236,395,32.72,44.04,44,0,0,0,0,1,FALSE,0,0,0,4,0,4,FALSE,FALSE,0,0,0,0,0,0,0,95,110,월세,논현역신분당선,153,2,서울논현초등학교,원촌중학교,,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
18190,COMPLEX,37.510475,127.024334,세호시티라이프(주상복합),APT,아파트,199603,1,19,268,55.96,63.64,63,0,0,0,0,1,FALSE,0,1,0,0,1,2,TRUE,FALSE,0,0,0,50000,50000,0,0,0,0,매매,논현역신분당선,234,3,서울논현초등학교,,,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
3520,COMPLEX,37.517302,127.011022,미주파스텔,APT,아파트,200207,1,91,324,70.91,77.2,77,0,0,0,0,2,FALSE,0,9,7,0,0,16,TRUE,FALSE,0,0,0,225000,240000,70000,70000,0,0,"매매, 전세",잠원역3호선,491,7,서울신동초등학교,"신동중학교, 경원중학교",청담고등학교 (2026년 3월 예정),서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
120260,COMPLEX,37.511783,127.005316,잠원시티,APT,아파트,201708,1,29,229,31.09,31.09,31,0,0,0,0,1,FALSE,0,5,0,0,0,5,TRUE,FALSE,0,0,0,54000,56000,0,0,0,0,매매,잠원역3호선,552,8,"서울반원초등학교, 서울신동초등학교, 서울원촌초등학교","경원중학교, 신동중학교, 원촌중학교",청담고등학교 (2026년 3월 예정),서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
125899,COMPLEX,37.514431,127.019395,멀버리힐스(도시형),APT,아파트,202201,1,12,197,49.53,60.34,49,0,0,0,0,3,FALSE,0,5,2,3,0,10,TRUE,FALSE,0,0,0,90000,98000,75000,75000,200,270,"매매, 전세, 월세",신사역신분당선,184,2,"서울신동초등학교, 서울논현초등학교",신동중학교,,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
111703,COMPLEX,37.510166,127.008408,신반포자이,APT,아파트,201807,7,607,298,85.34,150.53,117,0,0,0,0,3,FALSE,0,185,59,102,0,346,TRUE,FALSE,0,0,0,389000,580000,119500,210000,160,600,"매매, 전세, 월세",반포역7호선,358,5,"서울반원초등학교, 서울원촌초등학교, 서울신동초등학교","경원중학교, 원촌중학교, 신동중학교",청담고등학교 (2026년 3월 예정),서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
25081,COMPLEX,37.511717,127.016547,잠원아이비,APT,아파트,200509,1,31,249,100.55,112.69,100,0,0,0,0,3,FALSE,0,8,1,1,0,10,TRUE,FALSE,0,0,0,145000,155000,72000,72000,280,280,"매매, 전세, 월세",논현역7호선,454,6,"서울신동초등학교, 서울원촌초등학교, 서울논현초등학교","신동중학교, 원촌중학교, 경원중학교",,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
106262,COMPLEX,37.513292,127.023902,은탑리더스카운티,APT,아파트,200308,1,18,299,151,151,151,0,0,0,0,1,FALSE,0,3,0,0,0,3,TRUE,FALSE,0,0,0,148000,148000,0,0,0,0,매매,논현역7호선,305,4,서울논현초등학교,,,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
101879,COMPLEX,37.513468,127.015868,유로미,APT,아파트,200509,1,11,226,95.36,95.36,95,0,0,0,0,1,FALSE,0,2,0,0,0,2,TRUE,FALSE,0,0,0,140000,140000,0,0,0,0,매매,잠원역3호선,397,5,"서울신동초등학교, 서울원촌초등학교","신동중학교, 경원중학교, 원촌중학교",,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
3521,COMPLEX,37.512231,127.005908,오페라하우스,APT,아파트,199701,1,19,248,211.88,256.09,256,0,0,0,0,3,FALSE,0,16,3,2,0,21,TRUE,FALSE,0,0,0,600000,600000,160000,160000,120,160,"매매, 전세, 월세",잠원역3호선,491,7,"서울반원초등학교, 서울신동초등학교, 서울원촌초등학교","경원중학교, 신동중학교, 원촌중학교",청담고등학교 (2026년 3월 예정),서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
10886,COMPLEX,37.512748,127.015923,로즈빌,APT,아파트,199412,1,19,249,211.73,211.73,211,0,0,0,0,1,FALSE,0,1,0,0,0,1,TRUE,FALSE,0,0,0,300000,300000,0,0,0,0,매매,잠원역3호선,397,5,"서울신동초등학교, 서울원촌초등학교","신동중학교, 경원중학교, 원촌중학교",청담고등학교 (2026년 3월 예정),서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
14177,COMPLEX,37.512103,127.01644,잠원트루빌,APT,아파트,200406,1,19,249,101.81,102.15,102.1,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,잠원역3호선,451,6,"서울신동초등학교, 서울원촌초등학교, 서울논현초등학교","신동중학교, 원촌중학교, 경원중학교",,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
3413,COMPLEX,37.514715,127.014155,금호베스트빌,APT,아파트,200211,2,117,298,101.34,166.07,166,0,0,0,0,3,FALSE,0,39,12,12,0,63,TRUE,FALSE,0,0,0,339000,480000,104000,160000,150,280,"매매, 전세, 월세",잠원역3호선,315,4,"서울신동초등학교, 서울원촌초등학교","신동중학교, 경원중학교, 원촌중학교",청담고등학교 (2026년 3월 예정),서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
3415,COMPLEX,37.511452,127.018281,잠원대우아이빌,APT,아파트,200107,3,168,298,39.6,51,51,0,0,0,0,3,FALSE,0,21,2,3,0,26,TRUE,FALSE,0,0,0,60000,71000,38000,38000,90,150,"매매, 전세, 월세",논현역7호선,298,4,"서울원촌초등학교, 서울논현초등학교, 서울신동초등학교","원촌중학교, 신동중학교, 경원중학교",,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
8502,COMPLEX,37.518663,127.016434,롯데캐슬갤럭시2차,APT,아파트,200404,8,428,299,128.98,168.28,153,0,0,0,0,3,FALSE,0,35,23,11,0,69,TRUE,FALSE,0,0,0,399000,450000,127500,180000,200,700,"매매, 전세, 월세",신사역신분당선,397,5,"서울신동초등학교, 서울신구초등학교","신동중학교, 신사중학교",현대고등학교,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
114533,COMPLEX,37.518478,127.013762,래미안신반포리오센트,APT,아파트,201906,6,475,299,85.91,172.8,172,0,0,0,0,3,FALSE,0,31,73,43,0,147,TRUE,FALSE,0,0,0,350000,590000,119000,220000,80,720,"매매, 전세, 월세",신사역신분당선,575,8,서울신동초등학교,"신동중학교, 신사중학교, 경원중학교",,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
545,COMPLEX,37.51867,127.012904,잠원현대,APT,아파트,199304,2,238,299,103.77,103.77,103,0,0,0,0,3,FALSE,0,17,7,19,0,43,TRUE,FALSE,0,0,0,279000,300000,77500,95000,140,210,"매매, 전세, 월세",신사역신분당선,653,9,서울신동초등학교,"신동중학교, 경원중학교, 신사중학교",,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
539,COMPLEX,37.513356,127.009021,한신로얄,APT,아파트,199206,2,208,268,90.37,93.78,90,0,0,0,0,3,FALSE,0,61,14,27,0,102,TRUE,FALSE,0,0,0,300000,330000,75000,85000,100,280,"매매, 전세, 월세",잠원역3호선,217,3,"서울신동초등학교, 서울반원초등학교, 서울원촌초등학교","경원중학교, 신동중학교, 원촌중학교",청담고등학교 (2026년 3월 예정),서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
27088,COMPLEX,37.515716,127.017422,신사샤르망에스,OPST,오피스텔,200806,1,97,294,38.91,67.96,38,0,0,0,0,2,FALSE,0,18,0,3,2,23,TRUE,FALSE,0,0,0,20000,38000,0,0,75,100,"매매, 월세",신사역신분당선,192,2,서울신동초등학교,"신동중학교, 경원중학교",,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
132385,COMPLEX,37.516992,127.013686,신반포르엘,APT,아파트,202306,3,330,299,66.68,156.72,112,0,0,0,0,3,FALSE,0,36,17,32,1,86,TRUE,FALSE,0,0,0,347000,600000,124000,210000,190,790,"매매, 전세, 월세",잠원역3호선,498,7,서울신동초등학교,"신동중학교, 경원중학교",,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
8219,COMPLEX,37.510812,127.00647,킴스빌리지,APT,아파트,199612,1,160,266,34.79,54.89,34,0,0,0,0,3,FALSE,0,6,11,5,0,22,TRUE,FALSE,0,0,0,100000,120000,35000,52000,10,150,"매매, 전세, 월세",잠원역3호선,493,7,"서울반원초등학교, 서울원촌초등학교, 서울신동초등학교","경원중학교, 원촌중학교, 신동중학교",청담고등학교 (2026년 3월 예정),서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
10788,COMPLEX,37.512492,127.023086,힐타워,APT,아파트,200106,1,16,299,93.47,187.15,118.24,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,논현역7호선,191,2,서울논현초등학교,신동중학교,,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
12979,COMPLEX,37.514048,127.007581,메이플라워,APT,아파트,200306,1,15,299,90.22,125.5,95.29,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,잠원역3호선,362,5,"서울신동초등학교, 서울반원초등학교, 서울원촌초등학교","경원중학교, 신동중학교",청담고등학교 (2026년 3월 예정),서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
142720,COMPLEX,37.513054,127.022962,요진보네르,APT,아파트,200306,1,9,231,186.88,186.88,186,0,0,0,0,1,FALSE,0,1,0,0,0,1,TRUE,FALSE,0,0,0,180000,180000,0,0,0,0,매매,논현역7호선,236,3,서울논현초등학교,신동중학교,,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
108089,COMPLEX,37.514187,127.023268,논현멤버스카운티,APT,아파트,200310,1,11,149,120.9,120.9,120,0,0,0,0,1,FALSE,0,3,0,0,0,3,FALSE,FALSE,0,0,0,155000,155000,0,0,0,0,매매,논현역7호선,361,5,서울논현초등학교,신동중학교,,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
102760,COMPLEX,37.513295,127.024298,논현브라운스톤로얄스위트,APT,아파트,200503,1,19,202,250.03,266.03,266,0,0,0,0,1,FALSE,0,12,0,0,0,12,TRUE,FALSE,0,0,0,500000,510000,0,0,0,0,매매,논현역7호선,329,4,서울논현초등학교,,,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
11082,COMPLEX,37.519583,127.024342,대성아트빌,APT,아파트,200211,1,19,260,81.1,93.31,93,0,0,0,0,1,FALSE,0,7,0,0,0,7,TRUE,FALSE,0,0,0,100000,120000,0,0,0,0,매매,신사역3호선,498,7,서울신구초등학교,"신사중학교, 언북중학교",현대고등학교,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
103607,COMPLEX,37.513274,127.022895,힐스빌7차,APT,아파트,200303,1,9,268,168.33,168.33,168,0,0,0,0,1,FALSE,0,2,0,0,0,2,TRUE,FALSE,0,0,0,240000,250000,0,0,0,0,매매,논현역7호선,255,3,서울논현초등학교,신동중학교,,서초구,잠원동,아파트/오피스텔,2025.10.8 2:04
